alpha=0.2
gamma=0.6
selection_rate=1
max_gen=2000
job_num=200
machine_num=5
pop_size=100
Threshold=18457
scenario_num=20
{
	{
		{54, 97, 12, 60, 74},
		{93, 47, 84, 31, 83},
		{63, 56, 36, 21, 67},
		{77, 15, 88, 12, 23},
		{90, 15, 31, 66, 43},
		{34, 19, 12, 41, 97},
		{97, 48, 31, 69, 56},
		{69, 43, 21, 76, 65},
		{19, 91, 83, 63, 18},
		{74, 61, 37, 16, 36},
		{68, 76, 57, 30, 95},
		{53, 85, 56, 44, 54},
		{91, 50, 94, 30, 49},
		{64, 58, 15, 82, 79},
		{22, 24, 55, 98, 41},
		{31, 77, 55, 15, 33},
		{68, 21, 89, 59, 33},
		{86, 59, 77, 78, 11},
		{48, 59, 85, 34, 63},
		{52, 87, 64, 43, 79},
		{53, 99, 52, 31, 66},
		{37, 14, 94, 64, 59},
		{94, 56, 58, 49, 10},
		{36, 67, 49, 51, 17},
		{19, 64, 56, 81, 35},
		{24, 88, 74, 68, 32},
		{50, 35, 53, 61, 30},
		{73, 38, 20, 11, 76},
		{77, 24, 57, 62, 37},
		{73, 45, 11, 83, 77},
		{45, 97, 97, 88, 90},
		{36, 55, 85, 58, 76},
		{58, 33, 73, 31, 39},
		{19, 77, 13, 38, 49},
		{51, 60, 83, 91, 85},
		{78, 93, 92, 27, 75},
		{42, 86, 82, 74, 93},
		{93, 48, 32, 18, 43},
		{61, 42, 82, 93, 28},
		{81, 69, 39, 75, 63},
		{51, 30, 44, 57, 34},
		{52, 49, 23, 68, 64},
		{96, 79, 18, 48, 14},
		{96, 73, 56, 40, 75},
		{88, 90, 42, 51, 81},
		{82, 97, 60, 54, 82},
		{47, 57, 18, 75, 82},
		{30, 60, 96, 14, 67},
		{51, 58, 34, 57, 29},
		{40, 61, 27, 33, 51},
		{33, 99, 90, 22, 54},
		{83, 26, 55, 98, 10},
		{45, 68, 89, 16, 49},
		{80, 39, 97, 36, 20},
		{61, 60, 57, 92, 34},
		{46, 86, 75, 78, 98},
		{39, 96, 15, 75, 74},
		{17, 21, 74, 25, 20},
		{87, 39, 85, 36, 29},
		{95, 65, 41, 41, 18},
		{27, 56, 56, 37, 93},
		{73, 64, 61, 78, 81},
		{50, 57, 69, 26, 90},
		{38, 78, 39, 22, 71},
		{58, 67, 14, 36, 59},
		{14, 62, 74, 38, 50},
		{73, 21, 48, 20, 48},
		{41, 53, 16, 90, 66},
		{95, 78, 98, 13, 68},
		{89, 15, 20, 17, 83},
		{42, 88, 91, 19, 65},
		{74, 71, 75, 49, 46},
		{57, 82, 78, 94, 79},
		{88, 87, 29, 58, 52},
		{14, 72, 74, 96, 95},
		{30, 42, 30, 81, 21},
		{28, 27, 41, 46, 65},
		{57, 99, 49, 67, 49},
		{44, 85, 82, 59, 97},
		{81, 13, 97, 47, 41},
		{50, 97, 53, 77, 11},
		{14, 18, 56, 32, 26},
		{87, 88, 31, 66, 31},
		{67, 59, 29, 35, 61},
		{93, 77, 49, 34, 21},
		{57, 29, 63, 71, 68},
		{96, 67, 69, 93, 23},
		{85, 65, 27, 12, 68},
		{20, 31, 26, 92, 71},
		{22, 11, 25, 34, 32},
		{68, 69, 69, 72, 18},
		{89, 10, 58, 68, 83},
		{47, 69, 54, 18, 47},
		{53, 40, 98, 39, 72},
		{79, 41, 52, 61, 83},
		{86, 97, 88, 46, 11},
		{83, 11, 26, 62, 14},
		{12, 14, 82, 88, 73},
		{58, 92, 59, 29, 64},
		{66, 50, 74, 83, 21},
		{90, 86, 33, 18, 63},
		{59, 66, 79, 13, 59},
		{42, 80, 29, 20, 10},
		{33, 33, 92, 77, 92},
		{87, 60, 83, 47, 26},
		{11, 25, 58, 45, 77},
		{61, 30, 54, 74, 37},
		{75, 58, 68, 71, 99},
		{78, 59, 37, 71, 59},
		{57, 77, 48, 71, 59},
		{49, 70, 83, 99, 70},
		{87, 64, 27, 94, 66},
		{85, 64, 96, 32, 71},
		{16, 41, 92, 12, 48},
		{68, 15, 61, 12, 74},
		{24, 88, 44, 53, 32},
		{23, 51, 11, 25, 90},
		{83, 70, 33, 59, 20},
		{84, 69, 15, 26, 44},
		{49, 74, 39, 90, 28},
		{90, 69, 49, 19, 78},
		{79, 62, 20, 76, 68},
		{13, 10, 12, 60, 82},
		{28, 86, 86, 58, 44},
		{20, 53, 92, 91, 21},
		{23, 64, 57, 10, 45},
		{36, 45, 99, 62, 31},
		{50, 13, 40, 72, 60},
		{17, 50, 61, 50, 37},
		{31, 41, 98, 91, 48},
		{81, 52, 15, 11, 14},
		{88, 64, 72, 86, 20},
		{87, 57, 15, 57, 12},
		{66, 53, 83, 73, 84},
		{77, 91, 40, 36, 21},
		{56, 20, 16, 18, 78},
		{98, 41, 98, 94, 98},
		{89, 86, 31, 86, 51},
		{25, 76, 88, 52, 62},
		{20, 32, 37, 36, 43},
		{66, 86, 83, 27, 72},
		{60, 95, 57, 13, 45},
		{99, 65, 93, 29, 94},
		{87, 48, 61, 27, 96},
		{44, 90, 76, 76, 29},
		{99, 19, 85, 26, 79},
		{36, 37, 82, 75, 24},
		{20, 24, 32, 71, 63},
		{52, 83, 26, 40, 35},
		{64, 21, 61, 82, 27},
		{25, 66, 35, 89, 14},
		{95, 31, 47, 11, 65},
		{30, 49, 65, 12, 28}
	},
	{
		{45, 98, 35, 24, 43},
		{77, 72, 56, 49, 56},
		{60, 45, 39, 38, 80},
		{54, 59, 25, 76, 73},
		{27, 26, 46, 80, 77},
		{83, 17, 41, 14, 73},
		{20, 42, 80, 65, 71},
		{55, 47, 73, 77, 72},
		{77, 62, 81, 76, 52},
		{75, 72, 58, 52, 82},
		{78, 54, 53, 78, 32},
		{32, 14, 84, 71, 16},
		{86, 18, 61, 11, 38},
		{25, 10, 32, 90, 44},
		{45, 86, 92, 78, 16},
		{36, 90, 16, 13, 93},
		{32, 47, 32, 41, 64},
		{37, 82, 68, 52, 22},
		{32, 60, 53, 24, 85},
		{69, 23, 24, 68, 79},
		{44, 56, 66, 60, 44},
		{66, 99, 85, 41, 51},
		{36, 31, 33, 25, 22},
		{73, 30, 66, 78, 52},
		{18, 15, 67, 95, 82},
		{12, 88, 74, 30, 15},
		{84, 24, 15, 67, 82},
		{93, 25, 29, 97, 65},
		{97, 33, 77, 77, 19},
		{33, 30, 32, 36, 71},
		{72, 75, 78, 68, 36},
		{67, 85, 84, 47, 10},
		{45, 89, 63, 12, 30},
		{18, 13, 86, 36, 67},
		{67, 68, 45, 66, 86},
		{11, 19, 66, 13, 44},
		{58, 27, 48, 31, 19},
		{40, 47, 64, 23, 40},
		{51, 48, 83, 65, 97},
		{84, 19, 29, 97, 65},
		{29, 15, 57, 93, 41},
		{15, 23, 94, 72, 82},
		{55, 75, 71, 29, 91},
		{47, 66, 69, 35, 37},
		{67, 18, 39, 75, 32},
		{37, 64, 12, 23, 87},
		{73, 64, 48, 29, 66},
		{13, 43, 63, 35, 11},
		{91, 94, 81, 29, 59},
		{56, 35, 25, 76, 80},
		{41, 50, 26, 79, 59},
		{35, 40, 49, 80, 56},
		{20, 75, 81, 24, 35},
		{26, 25, 31, 49, 86},
		{49, 38, 84, 42, 68},
		{82, 90, 77, 75, 39},
		{70, 56, 98, 94, 75},
		{49, 63, 69, 88, 17},
		{38, 41, 80, 34, 94},
		{83, 72, 18, 40, 20},
		{13, 28, 78, 77, 82},
		{46, 28, 15, 64, 59},
		{38, 88, 26, 73, 73},
		{34, 76, 69, 51, 70},
		{15, 57, 39, 58, 92},
		{75, 61, 75, 12, 99},
		{36, 45, 45, 24, 28},
		{37, 77, 33, 47, 86},
		{25, 94, 22, 97, 70},
		{79, 10, 78, 58, 73},
		{38, 70, 19, 62, 97},
		{74, 41, 30, 62, 57},
		{30, 15, 96, 19, 47},
		{98, 46, 35, 75, 31},
		{61, 64, 21, 92, 44},
		{79, 74, 94, 47, 49},
		{35, 64, 74, 46, 77},
		{67, 64, 18, 72, 31},
		{24, 31, 39, 11, 62},
		{89, 31, 47, 34, 35},
		{48, 48, 82, 95, 20},
		{23, 59, 68, 41, 80},
		{98, 31, 33, 66, 44},
		{51, 43, 90, 95, 86},
		{66, 27, 68, 22, 43},
		{35, 25, 62, 72, 60},
		{53, 12, 27, 46, 84},
		{10, 29, 64, 81, 76},
		{67, 42, 18, 27, 56},
		{40, 80, 20, 74, 73},
		{97, 59, 87, 15, 15},
		{51, 73, 77, 38, 28},
		{40, 84, 32, 46, 69},
		{38, 39, 67, 73, 29},
		{15, 83, 51, 10, 46},
		{21, 49, 11, 15, 25},
		{74, 28, 64, 22, 39},
		{83, 34, 64, 79, 98},
		{54, 59, 37, 39, 18},
		{66, 30, 20, 43, 49},
		{90, 76, 96, 89, 74},
		{21, 53, 42, 76, 82},
		{65, 37, 87, 31, 10},
		{89, 95, 16, 88, 20},
		{72, 15, 51, 44, 53},
		{80, 52, 37, 23, 66},
		{63, 59, 78, 80, 17},
		{22, 52, 63, 13, 51},
		{93, 55, 72, 94, 24},
		{64, 29, 44, 98, 69},
		{74, 99, 69, 37, 75},
		{12, 82, 47, 98, 95},
		{55, 94, 35, 89, 70},
		{32, 32, 37, 45, 13},
		{97, 56, 69, 32, 68},
		{48, 76, 67, 12, 47},
		{13, 60, 53, 89, 31},
		{98, 69, 67, 92, 40},
		{90, 36, 97, 20, 75},
		{36, 19, 48, 64, 31},
		{21, 50, 98, 38, 45},
		{76, 94, 66, 37, 40},
		{58, 81, 86, 67, 95},
		{34, 69, 32, 85, 42},
		{89, 60, 13, 98, 54},
		{86, 32, 20, 90, 22},
		{99, 78, 48, 83, 69},
		{60, 47, 39, 57, 60},
		{17, 84, 43, 94, 14},
		{62, 26, 58, 95, 45},
		{47, 32, 96, 57, 83},
		{42, 81, 94, 91, 42},
		{34, 10, 16, 30, 54},
		{38, 57, 10, 21, 65},
		{65, 26, 51, 10, 85},
		{97, 29, 43, 64, 55},
		{48, 59, 21, 91, 74},
		{49, 66, 74, 28, 81},
		{59, 64, 32, 33, 69},
		{89, 84, 79, 84, 61},
		{58, 35, 45, 39, 90},
		{21, 80, 39, 18, 66},
		{52, 40, 59, 27, 23},
		{95, 47, 13, 47, 48},
		{90, 87, 81, 42, 12},
		{39, 92, 57, 73, 84},
		{90, 85, 16, 51, 51},
		{34, 19, 66, 43, 87},
		{86, 71, 26, 77, 63},
		{66, 65, 91, 85, 14},
		{40, 46, 32, 92, 53},
		{45, 12, 15, 30, 35},
		{66, 29, 22, 49, 78},
		{50, 39, 94, 89, 25},
		{83, 11, 37, 84, 61},
		{47, 96, 20, 10, 15},
		{23, 10, 66, 48, 88},
		{76, 88, 15, 10, 44},
		{31, 27, 71, 21, 34},
		{76, 39, 15, 44, 29},
		{12, 53, 57, 10, 87},
		{86, 29, 32, 18, 40},
		{12, 70, 78, 42, 76},
		{35, 21, 99, 34, 26},
		{77, 87, 82, 19, 62},
		{78, 61, 21, 34, 97},
		{80, 93, 41, 29, 22},
		{20, 65, 43, 52, 85},
		{30, 97, 91, 38, 98},
		{51, 35, 25, 26, 46},
		{70, 32, 56, 51, 23},
		{16, 75, 15, 79, 48},
		{12, 67, 10, 65, 89},
		{35, 85, 60, 71, 36},
		{92, 24, 44, 74, 34},
		{66, 83, 43, 58, 77},
		{38, 20, 46, 45, 22},
		{63, 64, 38, 37, 77},
		{28, 66, 64, 63, 77},
		{10, 89, 80, 50, 41},
		{52, 23, 53, 68, 38},
		{49, 66, 27, 49, 50},
		{32, 12, 33, 81, 97},
		{70, 86, 62, 32, 27},
		{61, 13, 75, 60, 83},
		{10, 43, 92, 34, 91},
		{71, 91, 12, 43, 96},
		{57, 32, 23, 91, 27},
		{50, 22, 71, 36, 32},
		{13, 56, 77, 82, 49},
		{86, 86, 59, 87, 57},
		{87, 91, 16, 84, 32},
		{98, 33, 67, 66, 19},
		{50, 50, 79, 68, 64},
		{14, 70, 69, 20, 21},
		{84, 90, 78, 34, 34},
		{19, 42, 48, 83, 42},
		{39, 51, 87, 20, 34},
		{28, 12, 85, 52, 83},
		{70, 33, 48, 51, 41}
	},
	{
		{50, 59, 94, 27, 29},
		{51, 11, 83, 92, 16},
		{88, 50, 54, 18, 96},
		{14, 56, 75, 90, 65},
		{95, 20, 41, 67, 84},
		{87, 90, 90, 64, 16},
		{59, 16, 23, 14, 62},
		{31, 16, 63, 76, 95},
		{84, 95, 69, 96, 24},
		{21, 50, 45, 87, 48},
		{26, 76, 70, 79, 88},
		{38, 50, 12, 92, 79},
		{15, 24, 38, 62, 64},
		{25, 65, 51, 78, 45},
		{25, 89, 89, 74, 24},
		{85, 23, 97, 17, 99},
		{30, 81, 40, 40, 70},
		{87, 36, 86, 89, 16},
		{11, 35, 66, 24, 11},
		{31, 98, 86, 33, 17},
		{83, 81, 31, 14, 85},
		{37, 84, 16, 78, 55},
		{11, 60, 26, 51, 21},
		{62, 44, 17, 95, 34},
		{96, 74, 32, 84, 42},
		{46, 36, 30, 10, 97},
		{47, 39, 71, 99, 11},
		{88, 85, 25, 57, 66},
		{53, 17, 76, 36, 46},
		{42, 67, 70, 31, 67},
		{11, 96, 87, 96, 36},
		{77, 33, 42, 24, 64},
		{54, 88, 48, 11, 15},
		{86, 11, 71, 11, 66},
		{39, 17, 16, 72, 41},
		{13, 41, 32, 94, 76},
		{91, 50, 39, 78, 60},
		{58, 16, 22, 23, 83},
		{79, 97, 94, 95, 33},
		{77, 66, 93, 59, 79},
		{47, 75, 76, 99, 48},
		{13, 10, 57, 94, 80},
		{20, 41, 83, 69, 85},
		{92, 46, 11, 89, 25},
		{89, 83, 77, 31, 70},
		{65, 22, 27, 39, 30},
		{63, 36, 97, 12, 66},
		{12, 14, 43, 86, 45},
		{15, 20, 46, 74, 54},
		{71, 56, 90, 43, 96},
		{36, 27, 14, 96, 18},
		{36, 81, 40, 43, 27},
		{41, 77, 47, 44, 94},
		{60, 13, 61, 51, 72},
		{27, 43, 98, 14, 29},
		{63, 33, 91, 31, 31},
		{30, 63, 80, 68, 45},
		{78, 44, 65, 15, 66},
		{51, 74, 63, 95, 92},
		{95, 75, 87, 27, 12},
		{44, 58, 20, 71, 40},
		{32, 68, 52, 12, 12},
		{52, 50, 16, 54, 62},
		{36, 50, 52, 24, 70},
		{84, 77, 96, 52, 89},
		{53, 60, 77, 21, 98},
		{58, 92, 80, 36, 63},
		{70, 95, 20, 22, 89},
		{57, 83, 51, 49, 38},
		{95, 87, 88, 79, 94},
		{75, 40, 82, 36, 64},
		{48, 37, 58, 43, 14},
		{71, 99, 24, 42, 40},
		{79, 38, 53, 80, 71},
		{73, 94, 69, 36, 51},
		{67, 48, 89, 59, 88},
		{15, 46, 49, 91, 20},
		{19, 88, 42, 71, 99},
		{75, 39, 19, 39, 61},
		{41, 70, 83, 59, 62},
		{96, 74, 30, 54, 17},
		{31, 49, 86, 59, 31},
		{70, 80, 37, 49, 50},
		{53, 57, 88, 43, 70},
		{76, 69, 65, 75, 93},
		{36, 56, 57, 25, 81},
		{93, 43, 33, 42, 13},
		{94, 19, 86, 88, 72},
		{70, 14, 70, 77, 97},
		{69, 67, 76, 32, 89},
		{60, 76, 65, 53, 81},
		{33, 81, 50, 28, 91},
		{78, 13, 86, 41, 84},
		{12, 78, 80, 32, 32},
		{48, 88, 36, 50, 57},
		{98, 34, 25, 76, 87},
		{69, 67, 38, 59, 20},
		{90, 24, 53, 24, 42},
		{17, 15, 95, 69, 75},
		{77, 48, 83, 59, 13},
		{67, 99, 33, 83, 35},
		{33, 89, 60, 87, 33},
		{67, 55, 41, 65, 89},
		{49, 23, 71, 59, 13},
		{78, 40, 37, 25, 55},
		{70, 90, 29, 77, 34},
		{92, 81, 50, 90, 78},
		{45, 94, 34, 93, 46},
		{41, 57, 18, 25, 78},
		{51, 93, 55, 23, 27},
		{82, 62, 14, 99, 90},
		{54, 29, 16, 78, 17},
		{72, 70, 97, 92, 57},
		{40, 38, 18, 38, 19},
		{92, 39, 46, 80, 78},
		{31, 42, 89, 71, 53},
		{12, 54, 41, 90, 66},
		{38, 46, 88, 11, 46},
		{94, 87, 44, 39, 87},
		{23, 28, 72, 25, 49},
		{39, 36, 31, 74, 71},
		{56, 17, 60, 32, 76},
		{82, 30, 81, 70, 71},
		{55, 36, 63, 86, 50},
		{27, 27, 20, 65, 53},
		{12, 60, 64, 56, 68},
		{33, 92, 69, 61, 77},
		{41, 90, 47, 31, 43},
		{36, 90, 10, 99, 11},
		{10, 75, 75, 39, 30},
		{19, 41, 70, 16, 69},
		{75, 36, 65, 24, 84},
		{87, 91, 30, 48, 81},
		{35, 49, 43, 86, 81},
		{74, 75, 91, 13, 93},
		{87, 31, 54, 81, 23},
		{89, 52, 33, 12, 11},
		{45, 32, 85, 13, 63},
		{10, 24, 89, 38, 26},
		{75, 41, 82, 46, 15},
		{31, 49, 84, 92, 96},
		{80, 74, 13, 59, 85},
		{27, 39, 37, 41, 79},
		{21, 96, 58, 83, 75},
		{69, 60, 69, 81, 75},
		{63, 18, 32, 63, 91},
		{26, 83, 90, 45, 80},
		{42, 39, 31, 90, 44},
		{19, 30, 44, 60, 86},
		{25, 97, 21, 68, 88},
		{19, 86, 46, 78, 38},
		{21, 21, 40, 48, 90},
		{37, 35, 47, 64, 31},
		{85, 64, 62, 99, 81},
		{26, 75, 21, 91, 10},
		{87, 80, 65, 78, 68},
		{11, 78, 75, 25, 50},
		{38, 23, 77, 65, 20},
		{30, 34, 70, 31, 96},
		{21, 38, 23, 80, 25},
		{43, 26, 89, 99, 69},
		{16, 45, 85, 63, 47},
		{16, 78, 86, 92, 13},
		{76, 86, 99, 19, 35},
		{66, 99, 22, 85, 42},
		{68, 69, 19, 72, 16},
		{22, 30, 11, 22, 44},
		{41, 44, 84, 70, 27},
		{77, 37, 93, 36, 46},
		{44, 50, 79, 13, 36},
		{60, 61, 38, 88, 85},
		{10, 43, 66, 24, 70},
		{70, 25, 76, 88, 81},
		{92, 81, 11, 52, 46},
		{18, 17, 37, 83, 36},
		{12, 12, 48, 31, 87},
		{53, 62, 33, 91, 38},
		{66, 67, 34, 78, 24},
		{40, 87, 14, 16, 26},
		{93, 75, 45, 28, 63},
		{99, 73, 64, 29, 78},
		{36, 86, 29, 29, 31},
		{59, 43, 23, 96, 79},
		{39, 36, 50, 70, 50},
		{19, 53, 47, 90, 33},
		{28, 42, 28, 31, 52},
		{70, 56, 82, 18, 18},
		{25, 70, 39, 94, 69},
		{95, 69, 13, 52, 37},
		{47, 46, 84, 43, 78},
		{91, 20, 56, 51, 34},
		{92, 58, 67, 75, 24},
		{74, 18, 29, 94, 54},
		{39, 44, 21, 93, 91},
		{55, 60, 20, 20, 66},
		{54, 76, 67, 65, 57},
		{86, 38, 77, 19, 51},
		{57, 62, 66, 46, 26},
		{66, 23, 92, 78, 96},
		{52, 19, 57, 10, 72}
	},
	{
		{11, 90, 52, 51, 60},
		{17, 69, 23, 70, 65},
		{55, 46, 10, 95, 24},
		{90, 22, 53, 19, 41},
		{64, 31, 31, 87, 39},
		{95, 35, 12, 64, 40},
		{56, 17, 28, 49, 72},
		{56, 93, 22, 92, 98},
		{11, 62, 32, 30, 96},
		{14, 52, 44, 63, 76},
		{34, 56, 26, 60, 65},
		{42, 35, 98, 98, 61},
		{55, 62, 82, 54, 64},
		{90, 63, 58, 82, 13},
		{75, 61, 35, 56, 42},
		{81, 91, 21, 79, 30},
		{18, 62, 35, 59, 10},
		{12, 29, 70, 28, 42},
		{98, 84, 34, 21, 14},
		{27, 56, 85, 26, 64},
		{28, 65, 23, 47, 53},
		{64, 69, 26, 56, 52},
		{30, 50, 25, 31, 26},
		{99, 79, 72, 86, 69},
		{65, 32, 43, 53, 81},
		{13, 86, 32, 57, 76},
		{42, 79, 29, 55, 48},
		{40, 70, 22, 64, 84},
		{48, 44, 81, 98, 98},
		{95, 96, 44, 83, 73},
		{28, 36, 94, 22, 33},
		{48, 89, 92, 98, 68},
		{79, 63, 23, 30, 58},
		{18, 20, 99, 33, 29},
		{26, 17, 82, 52, 32},
		{13, 37, 36, 62, 54},
		{63, 30, 66, 48, 17},
		{26, 25, 18, 29, 55},
		{18, 41, 40, 53, 53},
		{91, 23, 56, 57, 45},
		{20, 39, 15, 47, 84},
		{25, 59, 31, 42, 25},
		{14, 18, 25, 91, 62},
		{85, 74, 82, 46, 39},
		{84, 68, 90, 63, 60},
		{81, 45, 12, 44, 18},
		{17, 15, 53, 51, 47},
		{18, 99, 21, 35, 76},
		{34, 41, 85, 80, 86},
		{86, 34, 70, 28, 99},
		{55, 73, 71, 34, 60},
		{50, 25, 49, 49, 76},
		{30, 77, 30, 20, 13},
		{61, 34, 99, 33, 78},
		{97, 72, 54, 11, 25},
		{26, 20, 36, 58, 33},
		{32, 33, 48, 29, 10},
		{19, 64, 79, 34, 53},
		{20, 83, 40, 44, 65},
		{68, 31, 36, 84, 55},
		{51, 76, 26, 33, 35},
		{14, 63, 27, 39, 26},
		{12, 90, 63, 88, 78},
		{54, 40, 50, 51, 17},
		{38, 32, 64, 52, 61},
		{82, 61, 41, 74, 55},
		{60, 88, 90, 65, 21},
		{83, 86, 20, 20, 36},
		{90, 69, 62, 30, 14},
		{15, 36, 63, 98, 98},
		{36, 37, 31, 68, 70},
		{30, 31, 31, 63, 39},
		{21, 98, 56, 83, 46},
		{66, 32, 76, 22, 42},
		{84, 26, 60, 94, 62},
		{38, 25, 63, 36, 15},
		{76, 46, 80, 67, 47},
		{88, 54, 40, 55, 27},
		{41, 64, 22, 27, 35},
		{62, 56, 14, 61, 85},
		{24, 26, 88, 97, 80},
		{72, 76, 48, 13, 14},
		{56, 60, 14, 61, 10},
		{66, 53, 59, 39, 67},
		{65, 65, 86, 34, 43},
		{54, 12, 56, 57, 10},
		{37, 40, 18, 12, 90},
		{11, 46, 70, 41, 98},
		{14, 16, 86, 28, 25},
		{60, 16, 83, 28, 43},
		{56, 56, 37, 30, 29},
		{52, 37, 53, 72, 49},
		{37, 87, 43, 60, 18},
		{36, 92, 79, 89, 23},
		{30, 46, 19, 71, 84},
		{40, 56, 70, 67, 36},
		{32, 23, 56, 72, 81},
		{93, 64, 50, 51, 61},
		{98, 22, 28, 15, 94},
		{28, 30, 25, 72, 17},
		{93, 93, 60, 18, 46},
		{68, 22, 79, 15, 78},
		{19, 30, 44, 26, 59},
		{55, 95, 11, 22, 11},
		{52, 10, 37, 68, 27},
		{81, 59, 20, 19, 27},
		{48, 84, 61, 87, 40},
		{67, 38, 59, 83, 52},
		{52, 66, 17, 22, 55},
		{49, 98, 35, 63, 18},
		{64, 95, 50, 44, 17},
		{76, 26, 80, 57, 55},
		{55, 45, 47, 27, 24},
		{98, 45, 66, 55, 92},
		{90, 96, 55, 87, 94},
		{83, 65, 46, 52, 67},
		{25, 59, 25, 24, 37},
		{13, 73, 78, 55, 15},
		{67, 69, 62, 55, 66},
		{54, 80, 97, 15, 36},
		{23, 32, 18, 96, 42},
		{38, 26, 60, 67, 92},
		{11, 46, 16, 60, 91},
		{85, 35, 24, 79, 71},
		{75, 16, 23, 17, 69},
		{82, 74, 55, 81, 59},
		{60, 65, 20, 88, 17},
		{11, 52, 18, 78, 68},
		{67, 21, 83, 80, 56},
		{66, 37, 44, 35, 49},
		{97, 40, 69, 46, 77},
		{69, 68, 92, 42, 34},
		{23, 73, 71, 45, 18},
		{90, 54, 60, 13, 25},
		{65, 61, 34, 16, 64},
		{59, 26, 38, 58, 13},
		{10, 74, 78, 17, 34},
		{78, 35, 86, 94, 60},
		{46, 84, 10, 55, 74},
		{70, 14, 75, 70, 31},
		{73, 88, 46, 21, 70},
		{59, 82, 12, 71, 19},
		{49, 97, 18, 12, 24},
		{14, 19, 78, 26, 58},
		{83, 47, 48, 62, 93},
		{21, 89, 80, 19, 53},
		{76, 96, 92, 69, 59},
		{40, 34, 25, 78, 34},
		{52, 57, 65, 33, 38},
		{59, 99, 65, 54, 23},
		{36, 21, 46, 63, 72},
		{46, 68, 85, 17, 31},
		{31, 28, 75, 77, 94},
		{70, 51, 14, 24, 40},
		{58, 91, 65, 86, 72},
		{48, 14, 96, 18, 95},
		{18, 93, 10, 28, 35},
		{41, 36, 69, 30, 77},
		{66, 78, 89, 42, 21},
		{41, 62, 48, 66, 66},
		{94, 67, 31, 47, 32},
		{58, 20, 70, 62, 91},
		{33, 95, 36, 82, 10},
		{18, 71, 19, 96, 91},
		{76, 99, 91, 93, 69},
		{63, 91, 84, 49, 48},
		{15, 47, 36, 67, 20},
		{13, 66, 60, 62, 49},
		{65, 80, 89, 13, 11},
		{73, 68, 72, 82, 19},
		{76, 34, 29, 38, 38},
		{74, 93, 85, 77, 96},
		{53, 65, 67, 84, 56},
		{17, 51, 46, 60, 69},
		{77, 58, 30, 81, 57},
		{44, 40, 68, 53, 90},
		{62, 93, 37, 36, 46},
		{34, 85, 29, 19, 94},
		{51, 69, 70, 25, 67},
		{44, 35, 37, 42, 70},
		{35, 19, 24, 85, 40},
		{10, 90, 93, 62, 35},
		{61, 17, 15, 56, 81},
		{51, 39, 10, 84, 54},
		{44, 25, 53, 36, 27},
		{35, 99, 31, 24, 83},
		{60, 84, 74, 81, 75},
		{43, 90, 26, 90, 98},
		{54, 62, 93, 21, 97},
		{20, 32, 83, 90, 19},
		{55, 33, 30, 23, 79},
		{66, 60, 85, 89, 29},
		{38, 92, 90, 90, 30},
		{36, 64, 40, 51, 76},
		{92, 57, 92, 76, 29},
		{25, 96, 29, 77, 31},
		{23, 39, 92, 65, 24},
		{79, 28, 36, 54, 31},
		{33, 62, 76, 60, 95},
		{14, 44, 31, 77, 20}
	},
	{
		{33, 55, 74, 94, 77},
		{37, 95, 34, 42, 50},
		{79, 51, 31, 72, 68},
		{23, 72, 88, 92, 30},
		{28, 99, 81, 69, 96},
		{78, 83, 80, 67, 68},
		{72, 79, 79, 34, 77},
		{67, 66, 56, 56, 70},
		{74, 24, 92, 52, 41},
		{58, 16, 27, 59, 89},
		{84, 55, 82, 22, 51},
		{46, 67, 22, 28, 40},
		{98, 93, 21, 52, 82},
		{46, 80, 48, 34, 12},
		{74, 39, 86, 36, 13},
		{89, 80, 44, 52, 35},
		{28, 57, 59, 37, 41},
		{26, 16, 87, 50, 13},
		{24, 55, 62, 60, 62},
		{17, 35, 72, 19, 20},
		{96, 12, 84, 57, 50},
		{56, 82, 48, 52, 62},
		{58, 96, 97, 49, 91},
		{70, 36, 53, 66, 93},
		{51, 50, 85, 37, 39},
		{83, 32, 83, 95, 76},
		{33, 81, 10, 44, 94},
		{17, 57, 77, 80, 52},
		{70, 62, 84, 19, 74},
		{11, 66, 71, 31, 40},
		{91, 38, 21, 66, 77},
		{48, 49, 30, 80, 11},
		{26, 10, 96, 52, 76},
		{86, 93, 15, 56, 27},
		{66, 60, 30, 21, 26},
		{85, 84, 83, 42, 42},
		{17, 95, 48, 68, 95},
		{18, 71, 20, 85, 77},
		{41, 51, 74, 69, 19},
		{48, 63, 53, 97, 76},
		{64, 64, 58, 54, 92},
		{43, 86, 18, 34, 54},
		{83, 40, 81, 98, 82},
		{52, 36, 58, 64, 76},
		{72, 45, 72, 99, 51},
		{88, 89, 74, 77, 32},
		{84, 35, 93, 53, 11},
		{94, 16, 85, 54, 90},
		{72, 24, 47, 89, 41},
		{63, 52, 63, 36, 57},
		{14, 94, 67, 75, 47},
		{37, 71, 99, 15, 99},
		{94, 32, 73, 17, 21},
		{37, 28, 24, 24, 77},
		{29, 82, 28, 16, 45},
		{87, 79, 90, 44, 95},
		{38, 44, 99, 84, 44},
		{54, 15, 99, 33, 67},
		{20, 35, 76, 93, 31},
		{72, 12, 47, 21, 10},
		{38, 85, 54, 66, 52},
		{52, 26, 79, 46, 85},
		{84, 70, 71, 34, 42},
		{69, 11, 77, 93, 43},
