alpha=0.2
gamma=0.6
selection_rate=1
max_gen=2000
job_num=200
machine_num=10
pop_size=100
Threshold=23981
scenario_num=20
{
	{
		{88, 32, 93, 27, 17, 23, 49, 88, 65, 33},
		{50, 56, 40, 43, 54, 65, 48, 72, 83, 33},
		{95, 70, 50, 80, 12, 16, 19, 44, 75, 52},
		{39, 70, 61, 22, 21, 79, 54, 36, 13, 94},
		{90, 88, 43, 38, 72, 36, 32, 96, 40, 80},
		{80, 85, 56, 25, 10, 54, 47, 96, 70, 41},
		{61, 44, 91, 27, 63, 40, 47, 88, 32, 37},
		{28, 92, 51, 83, 38, 89, 81, 89, 93, 46},
		{21, 94, 19, 26, 75, 98, 44, 21, 24, 90},
		{66, 52, 59, 19, 66, 88, 89, 37, 21, 78},
		{95, 53, 58, 96, 58, 94, 19, 84, 66, 76},
		{23, 28, 29, 12, 27, 63, 62, 88, 28, 70},
		{53, 52, 41, 83, 55, 66, 62, 60, 33, 21},
		{45, 59, 67, 54, 45, 94, 12, 43, 59, 91},
		{85, 76, 56, 25, 70, 47, 10, 99, 93, 98},
		{70, 21, 16, 81, 16, 44, 89, 22, 22, 91},
		{16, 37, 54, 86, 98, 42, 45, 22, 48, 19},
		{44, 73, 90, 99, 12, 76, 43, 44, 93, 73},
		{34, 40, 27, 93, 33, 59, 60, 93, 42, 93},
		{25, 58, 42, 24, 26, 13, 11, 51, 48, 24},
		{61, 49, 56, 10, 54, 36, 69, 73, 41, 15},
		{15, 57, 31, 16, 96, 48, 12, 23, 84, 71},
		{82, 38, 91, 22, 45, 63, 38, 37, 85, 12},
		{86, 77, 39, 69, 95, 30, 31, 34, 37, 69},
		{22, 62, 29, 12, 75, 12, 38, 47, 11, 95},
		{97, 10, 58, 59, 57, 18, 93, 64, 17, 58},
		{41, 41, 72, 51, 59, 38, 79, 13, 72, 45},
		{49, 58, 95, 96, 81, 87, 26, 72, 75, 74},
		{27, 82, 18, 27, 98, 81, 19, 51, 68, 36},
		{56, 89, 89, 24, 53, 96, 88, 72, 25, 64},
		{10, 69, 12, 79, 67, 59, 44, 88, 76, 22},
		{13, 98, 34, 27, 74, 37, 30, 58, 98, 76},
		{32, 82, 97, 73, 53, 95, 88, 42, 24, 13},
		{50, 19, 97, 40, 33, 12, 17, 95, 60, 95},
		{27, 52, 22, 23, 84, 93, 85, 15, 10, 60},
		{37, 68, 89, 36, 83, 29, 62, 77, 29, 11},
		{23, 71, 19, 72, 55, 78, 37, 87, 15, 71},
		{60, 27, 30, 51, 93, 92, 62, 75, 88, 60},
		{15, 48, 86, 88, 92, 29, 59, 15, 46, 15},
		{71, 36, 42, 77, 59, 17, 96, 46, 63, 40},
		{33, 49, 28, 40, 31, 20, 42, 59, 85, 72},
		{31, 66, 20, 25, 41, 27, 95, 30, 61, 22},
		{31, 80, 32, 46, 43, 77, 33, 74, 48, 33},
		{92, 35, 80, 56, 23, 58, 94, 42, 85, 38},
		{28, 91, 66, 11, 60, 52, 61, 70, 43, 27},
		{48, 51, 63, 99, 68, 25, 49, 23, 52, 55},
		{15, 44, 90, 54, 73, 41, 56, 28, 33, 58},
		{87, 81, 22, 79, 50, 40, 99, 71, 34, 70},
		{96, 57, 75, 10, 99, 51, 78, 16, 64, 60},
		{18, 56, 25, 95, 77, 65, 67, 63, 47, 36},
		{44, 60, 35, 80, 50, 56, 83, 54, 89, 12},
		{57, 55, 55, 80, 66, 44, 33, 16, 43, 61},
		{30, 34, 16, 43, 32, 83, 48, 93, 63, 54},
		{99, 22, 63, 91, 51, 53, 96, 13, 53, 19},
		{29, 58, 45, 94, 10, 25, 62, 13, 65, 87},
		{43, 50, 92, 60, 70, 84, 17, 54, 12, 50},
		{54, 83, 25, 52, 68, 14, 87, 76, 15, 74},
		{93, 56, 51, 98, 17, 89, 32, 63, 38, 29},
		{54, 11, 26, 10, 57, 68, 94, 58, 52, 72},
		{50, 35, 47, 81, 55, 19, 81, 69, 81, 78},
		{50, 10, 67, 35, 58, 81, 72, 22, 21, 93},
		{50, 31, 72, 96, 97, 57, 43, 66, 60, 72},
		{40, 64, 41, 74, 26, 46, 70, 42, 53, 85},
		{90, 16, 42, 79, 95, 25, 69, 96, 82, 79},
		{54, 10, 89, 39, 76, 77, 39, 33, 99, 27},
		{48, 31, 85, 65, 35, 12, 98, 22, 80, 64},
		{85, 17, 27, 18, 93, 29, 75, 85, 94, 78},
		{63, 69, 41, 40, 89, 88, 24, 41, 56, 73},
		{61, 21, 29, 42, 47, 42, 76, 78, 97, 77},
		{20, 55, 98, 22, 15, 68, 82, 96, 67, 33},
		{85, 45, 24, 75, 67, 61, 71, 48, 96, 30},
		{31, 13, 27, 10, 14, 50, 28, 60, 16, 59},
		{38, 55, 30, 90, 24, 98, 29, 16, 55, 70},
		{54, 33, 79, 16, 29, 21, 15, 97, 26, 40},
		{72, 67, 59, 80, 74, 83, 55, 39, 92, 74},
		{30, 98, 65, 42, 36, 88, 74, 44, 42, 94},
		{35, 75, 84, 20, 92, 88, 45, 45, 24, 27},
		{20, 52, 49, 14, 44, 64, 63, 46, 19, 32},
		{75, 93, 20, 31, 56, 34, 46, 73, 82, 46},
		{42, 69, 40, 89, 83, 34, 66, 74, 41, 30},
		{92, 19, 18, 64, 32, 54, 32, 78, 40, 18},
		{75, 88, 63, 69, 56, 37, 92, 33, 14, 23},
		{54, 24, 69, 32, 85, 86, 46, 60, 38, 82},
		{99, 94, 35, 64, 19, 63, 97, 82, 42, 75},
		{33, 43, 37, 14, 40, 54, 34, 48, 95, 70},
		{78, 47, 27, 96, 74, 14, 99, 80, 41, 63},
		{64, 43, 86, 88, 17, 33, 46, 96, 19, 32},
		{60, 99, 81, 57, 51, 30, 55, 13, 55, 35},
		{46, 63, 75, 24, 82, 78, 85, 86, 49, 38},
		{74, 14, 55, 67, 47, 80, 69, 83, 75, 86},
		{21, 50, 40, 74, 71, 63, 84, 79, 53, 55},
		{24, 28, 71, 18, 23, 23, 15, 52, 44, 44},
		{91, 67, 58, 76, 27, 82, 92, 92, 83, 14},
		{74, 10, 86, 46, 55, 62, 83, 21, 55, 40},
		{32, 66, 53, 57, 75, 50, 47, 89, 41, 97},
		{31, 74, 13, 20, 97, 79, 82, 95, 88, 73},
		{24, 96, 46, 91, 86, 27, 82, 29, 93, 69},
		{23, 49, 53, 36, 62, 96, 98, 11, 61, 63},
		{76, 94, 92, 16, 59, 31, 27, 35, 66, 21},
		{83, 75, 87, 80, 28, 75, 85, 21, 69, 96}
	},
	{
		{57, 29, 60, 82, 52, 18, 50, 57, 74, 22},
		{96, 49, 52, 35, 34, 44, 15, 37, 42, 80},
		{48, 65, 70, 71, 47, 60, 27, 41, 45, 69},
		{44, 12, 20, 75, 16, 80, 41, 14, 42, 30},
		{40, 51, 29, 11, 41, 70, 98, 56, 23, 90},
		{95, 85, 33, 60, 13, 94, 52, 28, 40, 31},
		{31, 38, 87, 21, 65, 79, 21, 14, 17, 51},
		{39, 79, 82, 13, 76, 18, 94, 12, 18, 40},
		{86, 96, 78, 57, 34, 39, 40, 70, 79, 13},
		{42, 36, 23, 48, 46, 97, 81, 64, 73, 61},
		{46, 64, 63, 31, 40, 50, 29, 47, 18, 28},
		{59, 81, 31, 44, 36, 93, 96, 16, 19, 81},
		{93, 56, 99, 78, 97, 92, 66, 59, 26, 31},
		{55, 15, 94, 96, 81, 71, 45, 99, 91, 22},
		{47, 76, 55, 18, 55, 62, 38, 55, 67, 40},
		{29, 78, 11, 12, 36, 30, 43, 26, 68, 44},
		{54, 15, 23, 26, 38, 26, 39, 72, 10, 77},
		{92, 60, 74, 78, 87, 24, 58, 52, 72, 65},
		{96, 85, 43, 12, 20, 35, 56, 24, 87, 74},
		{59, 62, 90, 16, 90, 17, 75, 93, 87, 59},
		{83, 82, 56, 43, 89, 41, 92, 73, 19, 40},
		{57, 64, 77, 22, 45, 94, 43, 81, 41, 56},
		{51, 64, 91, 63, 61, 79, 42, 70, 64, 72},
		{79, 42, 18, 34, 98, 89, 71, 17, 56, 76},
		{41, 49, 35, 11, 77, 41, 91, 78, 89, 14},
		{46, 83, 86, 69, 48, 68, 90, 17, 12, 53},
		{41, 66, 21, 55, 46, 96, 45, 89, 99, 91},
		{11, 68, 64, 15, 32, 96, 48, 58, 50, 17},
		{49, 16, 39, 67, 67, 37, 94, 36, 22, 35},
		{63, 77, 57, 67, 87, 64, 53, 63, 10, 60},
		{93, 93, 99, 45, 50, 25, 54, 89, 60, 95},
		{63, 33, 99, 76, 37, 27, 94, 43, 64, 15},
		{42, 53, 21, 19, 68, 53, 73, 80, 25, 90},
		{39, 69, 43, 98, 57, 54, 41, 36, 51, 27},
		{29, 49, 65, 35, 89, 83, 59, 29, 47, 57},
		{38, 32, 56, 57, 24, 15, 63, 86, 80, 12},
		{32, 64, 57, 82, 14, 96, 96, 41, 81, 14},
		{47, 98, 37, 60, 85, 51, 34, 61, 51, 72},
		{60, 86, 42, 92, 92, 78, 89, 32, 81, 20},
		{74, 19, 35, 99, 44, 79, 79, 72, 73, 97},
		{94, 20, 43, 17, 71, 23, 16, 30, 63, 44},
		{17, 86, 57, 82, 95, 16, 61, 93, 40, 82},
		{20, 79, 69, 69, 60, 51, 30, 13, 74, 14},
		{73, 97, 31, 66, 56, 40, 84, 63, 82, 38},
		{55, 59, 82, 22, 37, 30, 17, 97, 30, 18},
		{32, 22, 33, 42, 70, 88, 78, 72, 64, 17},
		{55, 90, 74, 81, 60, 31, 69, 51, 81, 79},
		{26, 50, 86, 98, 47, 53, 83, 57, 58, 85},
		{71, 39, 35, 28, 28, 67, 73, 91, 73, 18},
		{39, 44, 37, 73, 12, 25, 97, 60, 82, 39},
		{68, 70, 53, 33, 86, 52, 61, 76, 36, 62},
		{85, 24, 82, 32, 29, 67, 26, 80, 76, 48},
		{18, 45, 92, 28, 95, 66, 77, 33, 32, 14},
		{95, 72, 91, 94, 37, 95, 30, 14, 52, 65},
		{30, 94, 60, 39, 72, 96, 51, 70, 93, 62},
		{55, 80, 44, 90, 53, 22, 44, 31, 36, 39},
		{26, 14, 34, 44, 83, 60, 76, 27, 72, 39},
		{42, 15, 40, 94, 31, 80, 59, 82, 88, 14},
		{52, 76, 10, 97, 79, 97, 73, 14, 66, 74},
		{46, 19, 25, 54, 75, 78, 56, 49, 48, 76},
		{98, 78, 56, 25, 27, 84, 61, 92, 95, 96},
		{95, 38, 17, 18, 24, 76, 80, 33, 37, 21},
		{20, 58, 42, 51, 16, 37, 61, 90, 12, 83},
		{40, 90, 52, 19, 89, 69, 21, 21, 17, 29},
		{60, 56, 45, 27, 42, 57, 25, 16, 81, 39},
		{41, 12, 15, 47, 92, 21, 76, 75, 89, 28},
		{45, 80, 23, 16, 30, 71, 15, 99, 51, 61},
		{50, 37, 11, 87, 28, 96, 59, 51, 96, 48},
		{93, 82, 90, 84, 84, 73, 70, 65, 90, 90},
		{75, 89, 12, 68, 28, 89, 17, 35, 54, 75},
		{42, 16, 33, 37, 51, 45, 22, 20, 47, 83},
		{27, 59, 54, 64, 32, 71, 76, 53, 91, 79},
		{65, 49, 61, 61, 96, 36, 48, 55, 88, 97},
		{99, 45, 10, 46, 19, 52, 97, 15, 50, 53},
		{28, 76, 88, 34, 64, 83, 54, 11, 57, 64},
		{60, 81, 77, 74, 86, 41, 86, 40, 93, 72},
		{86, 45, 45, 10, 49, 40, 50, 56, 12, 46},
		{35, 47, 15, 87, 34, 95, 33, 19, 18, 55},
		{19, 37, 48, 66, 69, 88, 78, 64, 98, 69},
		{38, 55, 15, 27, 31, 16, 77, 17, 99, 58},
		{41, 10, 38, 39, 35, 65, 70, 56, 73, 90},
		{82, 15, 46, 62, 92, 13, 85, 25, 64, 78},
		{54, 20, 95, 39, 11, 48, 93, 59, 54, 26},
		{14, 89, 63, 93, 79, 57, 95, 77, 20, 31},
		{11, 71, 73, 46, 61, 36, 89, 89, 35, 46},
		{59, 95, 26, 36, 97, 34, 56, 85, 64, 59},
		{91, 61, 15, 30, 40, 47, 25, 25, 59, 10},
		{70, 14, 99, 49, 64, 74, 11, 32, 40, 98},
		{39, 45, 15, 93, 94, 16, 50, 63, 54, 16},
		{61, 47, 54, 98, 56, 57, 66, 76, 38, 67},
		{58, 60, 95, 72, 80, 81, 27, 36, 44, 20},
		{13, 44, 62, 43, 17, 37, 78, 15, 62, 93},
		{37, 42, 14, 68, 22, 29, 79, 59, 93, 18},
		{68, 74, 59, 67, 93, 21, 41, 74, 21, 40},
		{37, 16, 17, 82, 56, 46, 37, 28, 16, 24},
		{72, 45, 29, 55, 23, 57, 76, 79, 19, 36},
		{37, 51, 45, 61, 39, 58, 64, 79, 71, 32},
		{46, 99, 79, 60, 14, 61, 71, 91, 62, 85},
		{44, 38, 15, 68, 18, 60, 52, 67, 49, 64},
		{39, 87, 90, 83, 73, 27, 76, 78, 95, 87},
		{61, 96, 91, 54, 53, 40, 39, 75, 26, 59},
		{24, 27, 34, 25, 63, 72, 65, 51, 34, 28},
		{38, 37, 55, 27, 66, 94, 99, 43, 13, 95},
		{18, 14, 62, 23, 15, 53, 63, 88, 19, 11},
		{13, 66, 86, 37, 99, 30, 20, 35, 16, 51},
		{29, 89, 32, 70, 78, 67, 27, 93, 70, 64},
		{44, 46, 98, 69, 55, 75, 68, 74, 51, 45},
		{24, 35, 33, 47, 68, 56, 84, 91, 44, 74},
		{73, 50, 23, 26, 72, 11, 57, 81, 97, 34},
		{55, 29, 36, 68, 35, 52, 86, 63, 98, 76},
		{20, 36, 85, 66, 79, 61, 34, 68, 88, 71},
		{72, 25, 19, 32, 98, 25, 55, 70, 68, 45},
		{58, 28, 27, 42, 53, 46, 59, 49, 33, 16},
		{21, 54, 27, 37, 56, 55, 53, 83, 76, 25},
		{23, 59, 35, 54, 62, 59, 88, 51, 40, 47},
		{95, 10, 10, 20, 17, 76, 97, 54, 83, 10},
		{76, 48, 63, 24, 89, 99, 76, 66, 63, 96},
		{90, 14, 96, 22, 60, 49, 34, 47, 52, 71},
		{84, 67, 13, 12, 18, 56, 35, 58, 77, 83},
		{27, 45, 57, 17, 40, 15, 31, 17, 89, 71},
		{50, 37, 83, 99, 38, 78, 20, 56, 77, 15},
		{79, 34, 25, 26, 74, 21, 77, 17, 27, 60},
		{87, 65, 41, 25, 62, 91, 69, 80, 56, 50},
		{95, 87, 27, 59, 28, 75, 69, 25, 43, 28},
		{24, 48, 39, 60, 76, 43, 59, 95, 36, 84},
		{33, 55, 70, 60, 69, 91, 21, 18, 52, 64},
		{51, 63, 98, 58, 12, 49, 72, 22, 70, 47},
		{22, 64, 82, 19, 18, 45, 92, 36, 37, 14},
		{23, 52, 15, 56, 13, 32, 91, 76, 31, 97},
		{16, 57, 83, 30, 53, 42, 73, 70, 83, 68},
		{93, 48, 13, 35, 53, 28, 83, 39, 18, 31},
		{86, 96, 12, 75, 76, 59, 65, 35, 41, 91},
		{10, 66, 59, 86, 41, 27, 78, 88, 87, 98},
		{22, 94, 31, 97, 41, 92, 97, 38, 89, 24},
		{43, 86, 46, 93, 99, 90, 15, 62, 45, 42},
		{92, 76, 51, 38, 85, 70, 28, 92, 73, 84},
		{56, 76, 11, 41, 38, 88, 76, 10, 39, 48},
		{57, 39, 88, 69, 58, 83, 20, 25, 85, 72},
		{61, 95, 22, 89, 44, 55, 12, 73, 71, 97},
		{61, 93, 54, 65, 85, 13, 56, 81, 42, 35},
		{91, 80, 15, 22, 12, 29, 79, 20, 85, 57},
		{41, 97, 23, 65, 95, 75, 61, 69, 72, 43},
		{34, 90, 24, 38, 12, 49, 10, 35, 20, 45},
		{94, 79, 10, 36, 67, 83, 58, 71, 19, 25},
		{97, 11, 87, 43, 35, 66, 37, 90, 45, 55},
		{51, 39, 71, 56, 49, 30, 92, 26, 67, 63},
		{78, 63, 84, 71, 42, 84, 13, 65, 94, 76},
		{37, 36, 25, 30, 68, 83, 66, 91, 51, 34},
		{54, 65, 75, 67, 94, 67, 36, 41, 20, 66},
		{60, 47, 95, 60, 47, 22, 59, 38, 85, 39},
		{90, 73, 16, 51, 19, 37, 92, 52, 85, 76},
		{41, 29, 84, 85, 32, 68, 88, 88, 17, 98},
		{74, 13, 36, 61, 57, 50, 30, 96, 59, 84},
		{67, 86, 44, 61, 92, 52, 46, 26, 49, 74},
		{96, 72, 37, 72, 57, 98, 73, 53, 91, 99},
		{41, 68, 95, 31, 42, 46, 38, 68, 79, 77},
		{19, 22, 76, 15, 17, 33, 56, 40, 60, 38},
		{66, 93, 97, 15, 33, 98, 85, 35, 89, 73},
		{45, 81, 28, 46, 40, 75, 76, 87, 54, 56},
		{90, 45, 99, 93, 73, 27, 99, 84, 63, 61},
		{40, 11, 81, 42, 88, 74, 75, 16, 63, 81},
		{13, 24, 16, 34, 53, 86, 10, 63, 95, 34},
		{35, 26, 79, 25, 11, 95, 85, 68, 43, 19},
		{17, 71, 21, 54, 76, 69, 68, 22, 15, 76},
		{12, 33, 17, 32, 80, 97, 85, 32, 20, 29},
		{96, 72, 78, 80, 81, 58, 25, 19, 60, 44},
		{23, 69, 25, 81, 25, 97, 26, 74, 68, 76},
		{50, 28, 64, 49, 58, 97, 27, 28, 71, 28},
		{38, 91, 96, 43, 32, 40, 65, 27, 58, 83},
		{66, 97, 71, 36, 81, 23, 42, 12, 23, 23},
		{58, 99, 63, 39, 76, 54, 65, 89, 10, 32},
		{78, 66, 64, 42, 11, 41, 13, 99, 34, 46},
		{85, 90, 69, 43, 45, 66, 21, 28, 65, 95},
		{97, 24, 69, 51, 51, 40, 12, 74, 71, 31},
		{88, 67, 71, 83, 18, 58, 82, 69, 48, 56},
		{35, 46, 31, 92, 47, 86, 35, 91, 69, 45},
		{51, 99, 29, 87, 30, 17, 89, 85, 56, 71},
		{21, 27, 25, 29, 95, 70, 49, 24, 99, 12},
		{88, 37, 32, 25, 78, 74, 65, 72, 62, 34},
		{50, 19, 52, 63, 73, 87, 18, 12, 48, 31},
		{14, 12, 10, 57, 62, 95, 19, 95, 40, 54},
		{90, 68, 38, 76, 47, 22, 28, 12, 76, 48},
		{33, 72, 81, 94, 15, 39, 70, 82, 97, 49},
		{61, 69, 79, 27, 78, 82, 75, 49, 42, 64},
		{75, 96, 57, 96, 77, 33, 23, 26, 70, 27},
		{93, 17, 39, 20, 61, 35, 18, 15, 59, 47},
		{81, 12, 80, 35, 48, 22, 88, 57, 47, 39},
		{30, 19, 22, 87, 31, 24, 84, 56, 78, 52},
		{92, 40, 17, 52, 65, 35, 99, 63, 35, 45},
		{38, 50, 86, 55, 56, 10, 71, 52, 77, 75},
		{37, 18, 31, 28, 26, 64, 20, 81, 84, 36},
		{37, 12, 81, 81, 43, 32, 31, 35, 44, 87},
		{21, 27, 85, 67, 88, 89, 53, 78, 37, 31},
		{75, 61, 19, 72, 31, 30, 81, 51, 97, 70},
		{15, 96, 42, 49, 71, 48, 98, 59, 15, 63},
		{85, 47, 97, 25, 48, 94, 62, 80, 90, 92},
		{75, 54, 25, 59, 75, 22, 19, 86, 19, 59},
		{28, 31, 97, 43, 16, 75, 42, 47, 58, 38},
		{94, 42, 34, 30, 18, 32, 32, 84, 18, 92},
		{29, 60, 94, 90, 96, 28, 59, 48, 52, 30}
	},
	{
		{11, 17, 77, 78, 93, 12, 42, 73, 51, 97},
		{88, 52, 80, 68, 57, 32, 31, 97, 75, 57},
		{16, 27, 17, 75, 46, 85, 23, 59, 76, 40},
		{47, 21, 60, 13, 37, 60, 62, 87, 56, 87},
		{11, 39, 13, 77, 51, 24, 55, 48, 65, 67},
		{82, 81, 38, 59, 97, 29, 82, 35, 95, 94},
		{29, 44, 65, 32, 94, 14, 75, 20, 10, 68},
		{94, 15, 76, 92, 60, 49, 23, 36, 68, 56},
		{68, 10, 34, 58, 52, 31, 69, 39, 92, 81},
		{17, 85, 50, 89, 98, 49, 79, 24, 12, 29},
		{24, 55, 47, 35, 64, 30, 53, 83, 72, 83},
		{75, 96, 87, 96, 74, 60, 51, 34, 99, 59},
		{59, 20, 40, 86, 51, 53, 31, 19, 67, 87},
		{49, 42, 96, 43, 43, 71, 63, 41, 21, 47},
		{51, 37, 40, 21, 54, 58, 80, 92, 67, 94},
		{16, 96, 17, 51, 99, 89, 87, 11, 92, 25},
		{27, 75, 34, 78, 85, 23, 46, 71, 29, 75},
		{51, 10, 13, 57, 82, 41, 40, 24, 47, 65},
		{55, 99, 82, 89, 26, 45, 60, 81, 97, 92},
		{16, 44, 77, 92, 79, 60, 95, 29, 71, 32},
		{58, 75, 21, 37, 37, 80, 84, 66, 13, 85},
		{95, 97, 97, 81, 92, 34, 92, 77, 96, 32},
		{15, 20, 89, 84, 55, 46, 21, 70, 94, 35},
		{13, 96, 64, 88, 33, 28, 73, 85, 57, 92},
		{17, 18, 85, 29, 22, 60, 21, 96, 54, 93},
		{15, 76, 31, 36, 95, 69, 44, 52, 37, 73},
		{40, 71, 42, 42, 52, 24, 69, 51, 33, 95},
		{16, 20, 71, 94, 58, 95, 27, 81, 49, 33},
		{60, 61, 99, 53, 12, 82, 22, 22, 47, 41},
		{83, 60, 75, 75, 30, 16, 45, 56, 38, 30},
		{29, 72, 78, 88, 46, 57, 43, 80, 94, 89},
		{96, 45, 28, 34, 72, 81, 27, 87, 52, 25},
		{68, 93, 45, 99, 81, 83, 72, 11, 85, 34},
		{35, 75, 49, 49, 57, 80, 55, 18, 58, 84},
		{79, 56, 69, 90, 47, 91, 81, 40, 37, 88},
		{11, 39, 87, 59, 30, 45, 27, 29, 74, 73},
		{71, 66, 86, 73, 96, 14, 74, 97, 19, 40},
		{39, 94, 78, 13, 38, 25, 97, 25, 35, 42},
		{96, 42, 82, 26, 36, 69, 54, 64, 77, 49},
		{51, 17, 80, 15, 97, 66, 65, 30, 95, 29},
		{82, 20, 74, 97, 89, 48, 93, 23, 52, 37},
		{57, 11, 58, 54, 72, 98, 33, 76, 40, 58},
		{20, 61, 89, 92, 92, 14, 39, 40, 91, 88},
		{17, 33, 73, 40, 94, 50, 53, 19, 31, 54},
		{41, 68, 32, 78, 70, 29, 21, 79, 48, 94},
		{78, 95, 66, 88, 72, 44, 33, 81, 81, 78},
		{42, 55, 19, 33, 41, 85, 73, 94, 67, 51},
		{21, 30, 79, 45, 92, 47, 25, 84, 93, 49},
		{53, 74, 14, 73, 38, 88, 88, 92, 43, 45},
		{75, 41, 65, 83, 56, 48, 86, 98, 40, 26},
		{36, 56, 43, 80, 48, 38, 11, 27, 28, 97},
		{36, 74, 69, 38, 86, 57, 93, 57, 97, 24},
		{40, 47, 87, 54, 66, 57, 79, 91, 13, 25},
		{39, 55, 87, 71, 60, 57, 76, 32, 70, 38},
		{66, 64, 20, 30, 11, 64, 75, 73, 96, 40},
		{34, 73, 63, 21, 93, 42, 67, 21, 81, 47},
		{66, 63, 99, 15, 87, 43, 47, 28, 95, 43},
		{51, 29, 69, 64, 80, 58, 99, 86, 71, 15},
		{85, 84, 44, 16, 14, 48, 51, 50, 84, 52},
		{69, 27, 10, 80, 27, 61, 75, 19, 23, 55},
		{40, 18, 55, 63, 72, 56, 68, 88, 95, 98},
		{52, 42, 68, 47, 12, 78, 32, 29, 46, 39},
		{52, 57, 19, 94, 79, 29, 62, 84, 47, 57},
		{88, 78, 74, 71, 51, 29, 69, 26, 29, 68},
		{82, 17, 39, 10, 40, 54, 81, 40, 44, 57},
		{81, 40, 90, 62, 71, 55, 87, 72, 58, 63},
		{99, 46, 61, 89, 60, 36, 95, 56, 35, 89},
		{63, 31, 45, 19, 99, 12, 33, 95, 74, 64},
		{49, 32, 64, 16, 98, 71, 63, 56, 26, 33},
		{45, 87, 81, 49, 87, 68, 41, 21, 45, 44},
		{62, 62, 29, 35, 84, 10, 90, 91, 23, 15},
		{79, 50, 20, 71, 27, 14, 67, 21, 37, 42},
		{76, 11, 99, 37, 80, 92, 34, 86, 24, 80},
		{92, 24, 88, 53, 56, 80, 82, 65, 16, 68},
		{93, 76, 40, 37, 70, 40, 17, 23, 17, 86},
		{71, 78, 14, 21, 77, 78, 16, 66, 63, 62},
		{83, 18, 68, 44, 79, 80, 69, 95, 42, 18},
		{54, 83, 36, 51, 20, 40, 80, 73, 24, 33},
		{44, 16, 81, 37, 73, 93, 63, 28, 68, 58},
		{97, 87, 11, 89, 83, 39, 38, 40, 49, 31},
		{52, 73, 33, 20, 23, 48, 80, 23, 95, 44},
		{40, 91, 83, 67, 94, 26, 22, 12, 24, 37},
		{44, 25, 22, 88, 65, 81, 62, 26, 70, 32},
		{39, 73, 81, 72, 27, 79, 68, 41, 67, 69},
		{27, 75, 68, 66, 81, 67, 34, 28, 11, 46},
		{29, 71, 12, 58, 15, 68, 93, 71, 44, 13},
		{20, 23, 56, 35, 15, 75, 20, 26, 54, 39},
		{45, 82, 79, 56, 56, 22, 41, 74, 45, 46},
		{79, 37, 83, 45, 10, 46, 28, 24, 26, 39},
		{12, 91, 64, 18, 43, 14, 90, 56, 53, 11},
		{57, 41, 16, 84, 33, 49, 70, 52, 68, 59},
		{95, 38, 43, 66, 94, 21, 99, 11, 28, 10},
		{13, 82, 59, 32, 82, 83, 99, 17, 72, 64},
		{11, 54, 70, 36, 36, 10, 89, 48, 80, 65},
		{49, 87, 69, 39, 90, 62, 99, 60, 34, 21},
		{20, 94, 80, 95, 21, 16, 57, 83, 37, 51},
		{65, 88, 94, 79, 33, 34, 27, 68, 19, 58},
		{12, 39, 23, 92, 82, 83, 76, 63, 95, 92},
		{36, 48, 14, 51, 83, 33, 73, 95, 43, 60},
		{33, 51, 34, 97, 72, 89, 22, 67, 75, 20},
		{74, 34, 26, 38, 22, 49, 64, 10, 26, 52},
		{16, 15, 89, 29, 27, 87, 11, 45, 25, 26},
		{73, 69, 28, 88, 84, 52, 42, 71, 10, 92},
		{80, 25, 37, 13, 25, 14, 44, 81, 45, 58},
		{57, 80, 64, 71, 36, 75, 16, 99, 72, 56},
		{74, 12, 35, 15, 45, 82, 57, 50, 99, 71},
		{73, 75, 87, 70, 60, 14, 92, 59, 51, 87},
		{20, 74, 24, 23, 95, 73, 78, 59, 84, 66},
		{93, 95, 73, 13, 96, 61, 59, 37, 59, 74},
		{51, 56, 66, 89, 40, 84, 25, 71, 90, 52},
		{72, 93, 26, 11, 63, 42, 59, 46, 95, 46},
		{88, 11, 32, 30, 28, 92, 40, 89, 83, 57},
		{34, 92, 28, 11, 65, 81, 79, 25, 20, 35},
		{56, 90, 77, 38, 52, 68, 73, 18, 14, 54},
		{65, 43, 37, 69, 64, 33, 39, 80, 60, 30},
		{85, 49, 99, 92, 77, 34, 47, 24, 64, 68},
		{67, 68, 73, 28, 99, 56, 17, 48, 12, 34},
		{87, 60, 73, 94, 65, 68, 55, 44, 98, 44},
		{75, 39, 31, 40, 95, 26, 25, 20, 30, 22},
		{39, 94, 26, 63, 63, 17, 83, 57, 71, 38},
		{61, 83, 48, 41, 97, 23, 34, 46, 99, 41},
		{56, 87, 71, 86, 67, 38, 59, 16, 31, 19},
		{87, 78, 14, 75, 79, 56, 65, 54, 99, 75},
		{63, 13, 86, 23, 54, 36, 12, 45, 95, 41},
		{85, 61, 79, 75, 87, 57, 80, 35, 44, 98},
		{47, 87, 30, 31, 98, 82, 72, 19, 77, 89},
		{79, 60, 83, 26, 68, 37, 82, 67, 41, 46},
		{77, 40, 41, 15, 32, 19, 49, 14, 95, 34},
		{26, 77, 49, 77, 31, 38, 75, 16, 68, 12},
		{45, 70, 92, 39, 12, 19, 67, 12, 98, 73},
		{98, 33, 89, 69, 34, 65, 55, 86, 27, 58},
		{60, 22, 38, 29, 44, 31, 14, 71, 89, 68},
		{99, 51, 19, 72, 51, 35, 58, 30, 48, 28},
		{39, 62, 46, 30, 93, 58, 47, 75, 70, 63},
